Name,File Name,File
scallop,scallop.svg,https://wentin.github.io/game-icons/svg/scallop.svg
scalpel strike,scalpel-strike.svg,https://wentin.github.io/game-icons/svg/scalpel-strike.svg
scalpel,scalpel.svg,https://wentin.github.io/game-icons/svg/scalpel.svg
scar wound,scar-wound.svg,https://wentin.github.io/game-icons/svg/scar-wound.svg
scarab beetle,scarab-beetle.svg,https://wentin.github.io/game-icons/svg/scarab-beetle.svg
scarecrow,scarecrow.svg,https://wentin.github.io/game-icons/svg/scarecrow.svg
school bag,school-bag.svg,https://wentin.github.io/game-icons/svg/school-bag.svg
school of fish,school-of-fish.svg,https://wentin.github.io/game-icons/svg/school-of-fish.svg
scissors,scissors.svg,https://wentin.github.io/game-icons/svg/scissors.svg
scooter,scooter.svg,https://wentin.github.io/game-icons/svg/scooter.svg
scorpio,scorpio.svg,https://wentin.github.io/game-icons/svg/scorpio.svg
scorpion tail,scorpion-tail.svg,https://wentin.github.io/game-icons/svg/scorpion-tail.svg
scorpion,scorpion.svg,https://wentin.github.io/game-icons/svg/scorpion.svg
scout ship,scout-ship.svg,https://wentin.github.io/game-icons/svg/scout-ship.svg
screaming,screaming.svg,https://wentin.github.io/game-icons/svg/screaming.svg
screen impact,screen-impact.svg,https://wentin.github.io/game-icons/svg/screen-impact.svg
screw,screw.svg,https://wentin.github.io/game-icons/svg/screw.svg
screwdriver,screwdriver.svg,https://wentin.github.io/game-icons/svg/screwdriver.svg
scroll quill,scroll-quill.svg,https://wentin.github.io/game-icons/svg/scroll-quill.svg
scroll unfurled,scroll-unfurled.svg,https://wentin.github.io/game-icons/svg/scroll-unfurled.svg
scuba mask,scuba-mask.svg,https://wentin.github.io/game-icons/svg/scuba-mask.svg
scuba tanks,scuba-tanks.svg,https://wentin.github.io/game-icons/svg/scuba-tanks.svg
scythe,scythe.svg,https://wentin.github.io/game-icons/svg/scythe.svg
sea creature,sea-creature.svg,https://wentin.github.io/game-icons/svg/sea-creature.svg
sea dragon,sea-dragon.svg,https://wentin.github.io/game-icons/svg/sea-dragon.svg
sea serpent,sea-serpent.svg,https://wentin.github.io/game-icons/svg/sea-serpent.svg
sea star,sea-star.svg,https://wentin.github.io/game-icons/svg/sea-star.svg
seagull,seagull.svg,https://wentin.github.io/game-icons/svg/seagull.svg
seahorse,seahorse.svg,https://wentin.github.io/game-icons/svg/seahorse.svg
seated mouse,seated-mouse.svg,https://wentin.github.io/game-icons/svg/seated-mouse.svg
secret book,secret-book.svg,https://wentin.github.io/game-icons/svg/secret-book.svg
secret door,secret-door.svg,https://wentin.github.io/game-icons/svg/secret-door.svg
security gate,security-gate.svg,https://wentin.github.io/game-icons/svg/security-gate.svg
seedling,seedling.svg,https://wentin.github.io/game-icons/svg/seedling.svg
select,select.svg,https://wentin.github.io/game-icons/svg/select.svg
self love,self-love.svg,https://wentin.github.io/game-icons/svg/self-love.svg
sell card,sell-card.svg,https://wentin.github.io/game-icons/svg/sell-card.svg
semi closed eye,semi-closed-eye.svg,https://wentin.github.io/game-icons/svg/semi-closed-eye.svg
sensuousness,sensuousness.svg,https://wentin.github.io/game-icons/svg/sensuousness.svg
sentry gun,sentry-gun.svg,https://wentin.github.io/game-icons/svg/sentry-gun.svg
sergeant,sergeant.svg,https://wentin.github.io/game-icons/svg/sergeant.svg
serrated slash,serrated-slash.svg,https://wentin.github.io/game-icons/svg/serrated-slash.svg
server rack,server-rack.svg,https://wentin.github.io/game-icons/svg/server-rack.svg
sesame,sesame.svg,https://wentin.github.io/game-icons/svg/sesame.svg
settings knobs,settings-knobs.svg,https://wentin.github.io/game-icons/svg/settings-knobs.svg
seven pointed star,seven-pointed-star.svg,https://wentin.github.io/game-icons/svg/seven-pointed-star.svg
severed hand,severed-hand.svg,https://wentin.github.io/game-icons/svg/severed-hand.svg
sewed shell,sewed-shell.svg,https://wentin.github.io/game-icons/svg/sewed-shell.svg
sewing needle,sewing-needle.svg,https://wentin.github.io/game-icons/svg/sewing-needle.svg
sewing string,sewing-string.svg,https://wentin.github.io/game-icons/svg/sewing-string.svg
sextant,sextant.svg,https://wentin.github.io/game-icons/svg/sextant.svg
shadow follower,shadow-follower.svg,https://wentin.github.io/game-icons/svg/shadow-follower.svg
shadow grasp,shadow-grasp.svg,https://wentin.github.io/game-icons/svg/shadow-grasp.svg
shaking hands,shaking-hands.svg,https://wentin.github.io/game-icons/svg/shaking-hands.svg
shambling mound,shambling-mound.svg,https://wentin.github.io/game-icons/svg/shambling-mound.svg
shambling zombie,shambling-zombie.svg,https://wentin.github.io/game-icons/svg/shambling-zombie.svg
shamrock,shamrock.svg,https://wentin.github.io/game-icons/svg/shamrock.svg
shard sword,shard-sword.svg,https://wentin.github.io/game-icons/svg/shard-sword.svg
share,share.svg,https://wentin.github.io/game-icons/svg/share.svg
shark bite,shark-bite.svg,https://wentin.github.io/game-icons/svg/shark-bite.svg
shark fin,shark-fin.svg,https://wentin.github.io/game-icons/svg/shark-fin.svg
shark jaws,shark-jaws.svg,https://wentin.github.io/game-icons/svg/shark-jaws.svg
sharp axe,sharp-axe.svg,https://wentin.github.io/game-icons/svg/sharp-axe.svg
sharp crown,sharp-crown.svg,https://wentin.github.io/game-icons/svg/sharp-crown.svg
sharp halberd,sharp-halberd.svg,https://wentin.github.io/game-icons/svg/sharp-halberd.svg
sharp lips,sharp-lips.svg,https://wentin.github.io/game-icons/svg/sharp-lips.svg
sharp shuriken,sharp-shuriken.svg,https://wentin.github.io/game-icons/svg/sharp-shuriken.svg
sharp smile,sharp-smile.svg,https://wentin.github.io/game-icons/svg/sharp-smile.svg
sharped teeth skull,sharped-teeth-skull.svg,https://wentin.github.io/game-icons/svg/sharped-teeth-skull.svg
shatter,shatter.svg,https://wentin.github.io/game-icons/svg/shatter.svg
shattered glass,shattered-glass.svg,https://wentin.github.io/game-icons/svg/shattered-glass.svg
shattered heart,shattered-heart.svg,https://wentin.github.io/game-icons/svg/shattered-heart.svg
shattered sword,shattered-sword.svg,https://wentin.github.io/game-icons/svg/shattered-sword.svg
sheep,sheep.svg,https://wentin.github.io/game-icons/svg/sheep.svg
sheikah eye,sheikah-eye.svg,https://wentin.github.io/game-icons/svg/sheikah-eye.svg
shepherds crook,shepherds-crook.svg,https://wentin.github.io/game-icons/svg/shepherds-crook.svg
sherlock holmes,sherlock-holmes.svg,https://wentin.github.io/game-icons/svg/sherlock-holmes.svg
shield bash,shield-bash.svg,https://wentin.github.io/game-icons/svg/shield-bash.svg
shield bounces,shield-bounces.svg,https://wentin.github.io/game-icons/svg/shield-bounces.svg
shield disabled,shield-disabled.svg,https://wentin.github.io/game-icons/svg/shield-disabled.svg
shield echoes,shield-echoes.svg,https://wentin.github.io/game-icons/svg/shield-echoes.svg
shield impact,shield-impact.svg,https://wentin.github.io/game-icons/svg/shield-impact.svg
shield reflect,shield-reflect.svg,https://wentin.github.io/game-icons/svg/shield-reflect.svg
shield,shield.svg,https://wentin.github.io/game-icons/svg/shield.svg
shieldcomb,shieldcomb.svg,https://wentin.github.io/game-icons/svg/shieldcomb.svg
shining claw,shining-claw.svg,https://wentin.github.io/game-icons/svg/shining-claw.svg
shining heart,shining-heart.svg,https://wentin.github.io/game-icons/svg/shining-heart.svg
shining sword,shining-sword.svg,https://wentin.github.io/game-icons/svg/shining-sword.svg
shinto shrine mirror,shinto-shrine-mirror.svg,https://wentin.github.io/game-icons/svg/shinto-shrine-mirror.svg
shinto shrine,shinto-shrine.svg,https://wentin.github.io/game-icons/svg/shinto-shrine.svg
shiny apple,shiny-apple.svg,https://wentin.github.io/game-icons/svg/shiny-apple.svg
shiny entrance,shiny-entrance.svg,https://wentin.github.io/game-icons/svg/shiny-entrance.svg
shiny iris,shiny-iris.svg,https://wentin.github.io/game-icons/svg/shiny-iris.svg
shiny omega,shiny-omega.svg,https://wentin.github.io/game-icons/svg/shiny-omega.svg
shiny purse,shiny-purse.svg,https://wentin.github.io/game-icons/svg/shiny-purse.svg
ship bow,ship-bow.svg,https://wentin.github.io/game-icons/svg/ship-bow.svg
ship wheel,ship-wheel.svg,https://wentin.github.io/game-icons/svg/ship-wheel.svg
ship wreck,ship-wreck.svg,https://wentin.github.io/game-icons/svg/ship-wreck.svg
shirt,shirt.svg,https://wentin.github.io/game-icons/svg/shirt.svg
shooner sailboat,shooner-sailboat.svg,https://wentin.github.io/game-icons/svg/shooner-sailboat.svg
shop,shop.svg,https://wentin.github.io/game-icons/svg/shop.svg
shopping bag,shopping-bag.svg,https://wentin.github.io/game-icons/svg/shopping-bag.svg
shopping cart,shopping-cart.svg,https://wentin.github.io/game-icons/svg/shopping-cart.svg
shorts,shorts.svg,https://wentin.github.io/game-icons/svg/shorts.svg
shotgun rounds,shotgun-rounds.svg,https://wentin.github.io/game-icons/svg/shotgun-rounds.svg
shotgun,shotgun.svg,https://wentin.github.io/game-icons/svg/shotgun.svg
shoulder armor,shoulder-armor.svg,https://wentin.github.io/game-icons/svg/shoulder-armor.svg
shoulder bag,shoulder-bag.svg,https://wentin.github.io/game-icons/svg/shoulder-bag.svg
shoulder scales,shoulder-scales.svg,https://wentin.github.io/game-icons/svg/shoulder-scales.svg
shouting,shouting.svg,https://wentin.github.io/game-icons/svg/shouting.svg
shower,shower.svg,https://wentin.github.io/game-icons/svg/shower.svg
shrimp,shrimp.svg,https://wentin.github.io/game-icons/svg/shrimp.svg
shrug,shrug.svg,https://wentin.github.io/game-icons/svg/shrug.svg
shuriken aperture,shuriken-aperture.svg,https://wentin.github.io/game-icons/svg/shuriken-aperture.svg
shuriken,shuriken.svg,https://wentin.github.io/game-icons/svg/shuriken.svg
shut rose,shut-rose.svg,https://wentin.github.io/game-icons/svg/shut-rose.svg
shuttlecock,shuttlecock.svg,https://wentin.github.io/game-icons/svg/shuttlecock.svg
sickle,sickle.svg,https://wentin.github.io/game-icons/svg/sickle.svg
sideswipe,sideswipe.svg,https://wentin.github.io/game-icons/svg/sideswipe.svg
siege ram,siege-ram.svg,https://wentin.github.io/game-icons/svg/siege-ram.svg
siege tower,siege-tower.svg,https://wentin.github.io/game-icons/svg/siege-tower.svg
sight disabled,sight-disabled.svg,https://wentin.github.io/game-icons/svg/sight-disabled.svg
silence,silence.svg,https://wentin.github.io/game-icons/svg/silence.svg
silenced,silenced.svg,https://wentin.github.io/game-icons/svg/silenced.svg
silex,silex.svg,https://wentin.github.io/game-icons/svg/silex.svg
silver bullet,silver-bullet.svg,https://wentin.github.io/game-icons/svg/silver-bullet.svg
sinagot,sinagot.svg,https://wentin.github.io/game-icons/svg/sinagot.svg
sing,sing.svg,https://wentin.github.io/game-icons/svg/sing.svg
sinking ship,sinking-ship.svg,https://wentin.github.io/game-icons/svg/sinking-ship.svg
sinking trap,sinking-trap.svg,https://wentin.github.io/game-icons/svg/sinking-trap.svg
sinusoidal beam,sinusoidal-beam.svg,https://wentin.github.io/game-icons/svg/sinusoidal-beam.svg
siren,siren.svg,https://wentin.github.io/game-icons/svg/siren.svg
sitting dog,sitting-dog.svg,https://wentin.github.io/game-icons/svg/sitting-dog.svg
six eyes,six-eyes.svg,https://wentin.github.io/game-icons/svg/six-eyes.svg
skateboard,skateboard.svg,https://wentin.github.io/game-icons/svg/skateboard.svg
skeletal hand,skeletal-hand.svg,https://wentin.github.io/game-icons/svg/skeletal-hand.svg
skeleton inside,skeleton-inside.svg,https://wentin.github.io/game-icons/svg/skeleton-inside.svg
skeleton key,skeleton-key.svg,https://wentin.github.io/game-icons/svg/skeleton-key.svg
skeleton,skeleton.svg,https://wentin.github.io/game-icons/svg/skeleton.svg
ski boot,ski-boot.svg,https://wentin.github.io/game-icons/svg/ski-boot.svg
skid mark,skid-mark.svg,https://wentin.github.io/game-icons/svg/skid-mark.svg
skier,skier.svg,https://wentin.github.io/game-icons/svg/skier.svg
skills,skills.svg,https://wentin.github.io/game-icons/svg/skills.svg
skirt,skirt.svg,https://wentin.github.io/game-icons/svg/skirt.svg
skis,skis.svg,https://wentin.github.io/game-icons/svg/skis.svg
skull bolt,skull-bolt.svg,https://wentin.github.io/game-icons/svg/skull-bolt.svg
skull crack,skull-crack.svg,https://wentin.github.io/game-icons/svg/skull-crack.svg
skull crossed bones,skull-crossed-bones.svg,https://wentin.github.io/game-icons/svg/skull-crossed-bones.svg
skull in jar,skull-in-jar.svg,https://wentin.github.io/game-icons/svg/skull-in-jar.svg
skull mask,skull-mask.svg,https://wentin.github.io/game-icons/svg/skull-mask.svg
skull ring,skull-ring.svg,https://wentin.github.io/game-icons/svg/skull-ring.svg
skull sabertooth,skull-sabertooth.svg,https://wentin.github.io/game-icons/svg/skull-sabertooth.svg
skull shield,skull-shield.svg,https://wentin.github.io/game-icons/svg/skull-shield.svg
skull signet,skull-signet.svg,https://wentin.github.io/game-icons/svg/skull-signet.svg
skull slices,skull-slices.svg,https://wentin.github.io/game-icons/svg/skull-slices.svg
skull staff,skull-staff.svg,https://wentin.github.io/game-icons/svg/skull-staff.svg
skull with syringe,skull-with-syringe.svg,https://wentin.github.io/game-icons/svg/skull-with-syringe.svg
skull,skull.svg,https://wentin.github.io/game-icons/svg/skull.svg
slalom,slalom.svg,https://wentin.github.io/game-icons/svg/slalom.svg
slap,slap.svg,https://wentin.github.io/game-icons/svg/slap.svg
slashed shield,slashed-shield.svg,https://wentin.github.io/game-icons/svg/slashed-shield.svg
slavery whip,slavery-whip.svg,https://wentin.github.io/game-icons/svg/slavery-whip.svg
sleepy,sleepy.svg,https://wentin.github.io/game-icons/svg/sleepy.svg
sleeveless jacket,sleeveless-jacket.svg,https://wentin.github.io/game-icons/svg/sleeveless-jacket.svg
sleeveless top,sleeveless-top.svg,https://wentin.github.io/game-icons/svg/sleeveless-top.svg
sliced bread,sliced-bread.svg,https://wentin.github.io/game-icons/svg/sliced-bread.svg
sliced mushroom,sliced-mushroom.svg,https://wentin.github.io/game-icons/svg/sliced-mushroom.svg
sliced sausage,sliced-sausage.svg,https://wentin.github.io/game-icons/svg/sliced-sausage.svg
slicing arrow,slicing-arrow.svg,https://wentin.github.io/game-icons/svg/slicing-arrow.svg
slime,slime.svg,https://wentin.github.io/game-icons/svg/slime.svg
sling,sling.svg,https://wentin.github.io/game-icons/svg/sling.svg
slingshot,slingshot.svg,https://wentin.github.io/game-icons/svg/slingshot.svg
slow blob,slow-blob.svg,https://wentin.github.io/game-icons/svg/slow-blob.svg
slumbering sanctuary,slumbering-sanctuary.svg,https://wentin.github.io/game-icons/svg/slumbering-sanctuary.svg
sly,sly.svg,https://wentin.github.io/game-icons/svg/sly.svg
small fire,small-fire.svg,https://wentin.github.io/game-icons/svg/small-fire.svg
small fishing sailboat,small-fishing-sailboat.svg,https://wentin.github.io/game-icons/svg/small-fishing-sailboat.svg
smart,smart.svg,https://wentin.github.io/game-icons/svg/smart.svg
smartphone,smartphone.svg,https://wentin.github.io/game-icons/svg/smartphone.svg
smash arrows,smash-arrows.svg,https://wentin.github.io/game-icons/svg/smash-arrows.svg
smitten,smitten.svg,https://wentin.github.io/game-icons/svg/smitten.svg
smoke bomb,smoke-bomb.svg,https://wentin.github.io/game-icons/svg/smoke-bomb.svg
smoking finger,smoking-finger.svg,https://wentin.github.io/game-icons/svg/smoking-finger.svg
smoking orb,smoking-orb.svg,https://wentin.github.io/game-icons/svg/smoking-orb.svg
smoking pipe,smoking-pipe.svg,https://wentin.github.io/game-icons/svg/smoking-pipe.svg
smoking volcano,smoking-volcano.svg,https://wentin.github.io/game-icons/svg/smoking-volcano.svg
snail eyes,snail-eyes.svg,https://wentin.github.io/game-icons/svg/snail-eyes.svg
snail,snail.svg,https://wentin.github.io/game-icons/svg/snail.svg
snake bite,snake-bite.svg,https://wentin.github.io/game-icons/svg/snake-bite.svg
snake egg,snake-egg.svg,https://wentin.github.io/game-icons/svg/snake-egg.svg
snake jar,snake-jar.svg,https://wentin.github.io/game-icons/svg/snake-jar.svg
snake spiral,snake-spiral.svg,https://wentin.github.io/game-icons/svg/snake-spiral.svg
snake tongue,snake-tongue.svg,https://wentin.github.io/game-icons/svg/snake-tongue.svg
snake totem,snake-totem.svg,https://wentin.github.io/game-icons/svg/snake-totem.svg
snake,snake.svg,https://wentin.github.io/game-icons/svg/snake.svg
snatch,snatch.svg,https://wentin.github.io/game-icons/svg/snatch.svg
sniffing dog,sniffing-dog.svg,https://wentin.github.io/game-icons/svg/sniffing-dog.svg
snitch quidditch ball,snitch-quidditch-ball.svg,https://wentin.github.io/game-icons/svg/snitch-quidditch-ball.svg
snorkel,snorkel.svg,https://wentin.github.io/game-icons/svg/snorkel.svg
snout,snout.svg,https://wentin.github.io/game-icons/svg/snout.svg
snow bottle,snow-bottle.svg,https://wentin.github.io/game-icons/svg/snow-bottle.svg
snowflake 1,snowflake-1.svg,https://wentin.github.io/game-icons/svg/snowflake-1.svg
snowflake 2,snowflake-2.svg,https://wentin.github.io/game-icons/svg/snowflake-2.svg
snowing,snowing.svg,https://wentin.github.io/game-icons/svg/snowing.svg
snowman,snowman.svg,https://wentin.github.io/game-icons/svg/snowman.svg
soap experiment,soap-experiment.svg,https://wentin.github.io/game-icons/svg/soap-experiment.svg
soap,soap.svg,https://wentin.github.io/game-icons/svg/soap.svg
soccer ball,soccer-ball.svg,https://wentin.github.io/game-icons/svg/soccer-ball.svg
soccer field,soccer-field.svg,https://wentin.github.io/game-icons/svg/soccer-field.svg
soccer kick,soccer-kick.svg,https://wentin.github.io/game-icons/svg/soccer-kick.svg
socks,socks.svg,https://wentin.github.io/game-icons/svg/socks.svg
soda can,soda-can.svg,https://wentin.github.io/game-icons/svg/soda-can.svg
sofa,sofa.svg,https://wentin.github.io/game-icons/svg/sofa.svg
solar power,solar-power.svg,https://wentin.github.io/game-icons/svg/solar-power.svg
solar system,solar-system.svg,https://wentin.github.io/game-icons/svg/solar-system.svg
solar time,solar-time.svg,https://wentin.github.io/game-icons/svg/solar-time.svg
solid leaf,solid-leaf.svg,https://wentin.github.io/game-icons/svg/solid-leaf.svg
sombrero,sombrero.svg,https://wentin.github.io/game-icons/svg/sombrero.svg
sonic boom,sonic-boom.svg,https://wentin.github.io/game-icons/svg/sonic-boom.svg
sonic lightning,sonic-lightning.svg,https://wentin.github.io/game-icons/svg/sonic-lightning.svg
sonic screech,sonic-screech.svg,https://wentin.github.io/game-icons/svg/sonic-screech.svg
sonic shoes,sonic-shoes.svg,https://wentin.github.io/game-icons/svg/sonic-shoes.svg
sonic shout,sonic-shout.svg,https://wentin.github.io/game-icons/svg/sonic-shout.svg
sound off,sound-off.svg,https://wentin.github.io/game-icons/svg/sound-off.svg
sound on,sound-on.svg,https://wentin.github.io/game-icons/svg/sound-on.svg
sound waves,sound-waves.svg,https://wentin.github.io/game-icons/svg/sound-waves.svg
south africa flag,south-africa-flag.svg,https://wentin.github.io/game-icons/svg/south-africa-flag.svg
south africa,south-africa.svg,https://wentin.github.io/game-icons/svg/south-africa.svg
south america,south-america.svg,https://wentin.github.io/game-icons/svg/south-america.svg
south korea,south-korea.svg,https://wentin.github.io/game-icons/svg/south-korea.svg
space shuttle,space-shuttle.svg,https://wentin.github.io/game-icons/svg/space-shuttle.svg
space suit,space-suit.svg,https://wentin.github.io/game-icons/svg/space-suit.svg
spaceship,spaceship.svg,https://wentin.github.io/game-icons/svg/spaceship.svg
spade skull,spade-skull.svg,https://wentin.github.io/game-icons/svg/spade-skull.svg
spade,spade.svg,https://wentin.github.io/game-icons/svg/spade.svg
spades,spades.svg,https://wentin.github.io/game-icons/svg/spades.svg
spain,spain.svg,https://wentin.github.io/game-icons/svg/spain.svg
spanner,spanner.svg,https://wentin.github.io/game-icons/svg/spanner.svg
spark spirit,spark-spirit.svg,https://wentin.github.io/game-icons/svg/spark-spirit.svg
sparkles,sparkles.svg,https://wentin.github.io/game-icons/svg/sparkles.svg
sparkling sabre,sparkling-sabre.svg,https://wentin.github.io/game-icons/svg/sparkling-sabre.svg
sparky bomb,sparky-bomb.svg,https://wentin.github.io/game-icons/svg/sparky-bomb.svg
sparrow,sparrow.svg,https://wentin.github.io/game-icons/svg/sparrow.svg
spartan helmet,spartan-helmet.svg,https://wentin.github.io/game-icons/svg/spartan-helmet.svg
spartan,spartan.svg,https://wentin.github.io/game-icons/svg/spartan.svg
spatter,spatter.svg,https://wentin.github.io/game-icons/svg/spatter.svg
spawn node,spawn-node.svg,https://wentin.github.io/game-icons/svg/spawn-node.svg
speaker off,speaker-off.svg,https://wentin.github.io/game-icons/svg/speaker-off.svg
speaker,speaker.svg,https://wentin.github.io/game-icons/svg/speaker.svg
spear feather,spear-feather.svg,https://wentin.github.io/game-icons/svg/spear-feather.svg
spear hook,spear-hook.svg,https://wentin.github.io/game-icons/svg/spear-hook.svg
spearfishing,spearfishing.svg,https://wentin.github.io/game-icons/svg/spearfishing.svg
spears,spears.svg,https://wentin.github.io/game-icons/svg/spears.svg
spectacle lenses,spectacle-lenses.svg,https://wentin.github.io/game-icons/svg/spectacle-lenses.svg
spectacles,spectacles.svg,https://wentin.github.io/game-icons/svg/spectacles.svg
spectre m4,spectre-m4.svg,https://wentin.github.io/game-icons/svg/spectre-m4.svg
spectre,spectre.svg,https://wentin.github.io/game-icons/svg/spectre.svg
speed boat,speed-boat.svg,https://wentin.github.io/game-icons/svg/speed-boat.svg
speedometer,speedometer.svg,https://wentin.github.io/game-icons/svg/speedometer.svg
spell book,spell-book.svg,https://wentin.github.io/game-icons/svg/spell-book.svg
sperm whale,sperm-whale.svg,https://wentin.github.io/game-icons/svg/sperm-whale.svg
spider alt,spider-alt.svg,https://wentin.github.io/game-icons/svg/spider-alt.svg
spider bot,spider-bot.svg,https://wentin.github.io/game-icons/svg/spider-bot.svg
spider eye,spider-eye.svg,https://wentin.github.io/game-icons/svg/spider-eye.svg
spider face,spider-face.svg,https://wentin.github.io/game-icons/svg/spider-face.svg
spider mask,spider-mask.svg,https://wentin.github.io/game-icons/svg/spider-mask.svg
spider web,spider-web.svg,https://wentin.github.io/game-icons/svg/spider-web.svg
spikeball,spikeball.svg,https://wentin.github.io/game-icons/svg/spikeball.svg
spiked armor,spiked-armor.svg,https://wentin.github.io/game-icons/svg/spiked-armor.svg
spiked ball,spiked-ball.svg,https://wentin.github.io/game-icons/svg/spiked-ball.svg
spiked bat,spiked-bat.svg,https://wentin.github.io/game-icons/svg/spiked-bat.svg
spiked collar,spiked-collar.svg,https://wentin.github.io/game-icons/svg/spiked-collar.svg
spiked dragon head,spiked-dragon-head.svg,https://wentin.github.io/game-icons/svg/spiked-dragon-head.svg
spiked fence,spiked-fence.svg,https://wentin.github.io/game-icons/svg/spiked-fence.svg
spiked halo,spiked-halo.svg,https://wentin.github.io/game-icons/svg/spiked-halo.svg
spiked mace,spiked-mace.svg,https://wentin.github.io/game-icons/svg/spiked-mace.svg
spiked shell,spiked-shell.svg,https://wentin.github.io/game-icons/svg/spiked-shell.svg
spiked shoulder armor,spiked-shoulder-armor.svg,https://wentin.github.io/game-icons/svg/spiked-shoulder-armor.svg
spiked snail,spiked-snail.svg,https://wentin.github.io/game-icons/svg/spiked-snail.svg
spiked tail,spiked-tail.svg,https://wentin.github.io/game-icons/svg/spiked-tail.svg
spiked tentacle,spiked-tentacle.svg,https://wentin.github.io/game-icons/svg/spiked-tentacle.svg
spiked trunk,spiked-trunk.svg,https://wentin.github.io/game-icons/svg/spiked-trunk.svg
spikes full,spikes-full.svg,https://wentin.github.io/game-icons/svg/spikes-full.svg
spikes half,spikes-half.svg,https://wentin.github.io/game-icons/svg/spikes-half.svg
spikes init,spikes-init.svg,https://wentin.github.io/game-icons/svg/spikes-init.svg
spikes,spikes.svg,https://wentin.github.io/game-icons/svg/spikes.svg
spiky eclipse,spiky-eclipse.svg,https://wentin.github.io/game-icons/svg/spiky-eclipse.svg
spiky explosion,spiky-explosion.svg,https://wentin.github.io/game-icons/svg/spiky-explosion.svg
spiky field,spiky-field.svg,https://wentin.github.io/game-icons/svg/spiky-field.svg
spiky pit,spiky-pit.svg,https://wentin.github.io/game-icons/svg/spiky-pit.svg
spiky wing,spiky-wing.svg,https://wentin.github.io/game-icons/svg/spiky-wing.svg
spill,spill.svg,https://wentin.github.io/game-icons/svg/spill.svg
spinal coil,spinal-coil.svg,https://wentin.github.io/game-icons/svg/spinal-coil.svg
spine arrow,spine-arrow.svg,https://wentin.github.io/game-icons/svg/spine-arrow.svg
spinning blades,spinning-blades.svg,https://wentin.github.io/game-icons/svg/spinning-blades.svg
spinning ribbons,spinning-ribbons.svg,https://wentin.github.io/game-icons/svg/spinning-ribbons.svg
spinning sword,spinning-sword.svg,https://wentin.github.io/game-icons/svg/spinning-sword.svg
spinning top,spinning-top.svg,https://wentin.github.io/game-icons/svg/spinning-top.svg
spiral arrow,spiral-arrow.svg,https://wentin.github.io/game-icons/svg/spiral-arrow.svg
spiral bloom,spiral-bloom.svg,https://wentin.github.io/game-icons/svg/spiral-bloom.svg
spiral bottle,spiral-bottle.svg,https://wentin.github.io/game-icons/svg/spiral-bottle.svg
spiral hilt,spiral-hilt.svg,https://wentin.github.io/game-icons/svg/spiral-hilt.svg
spiral lollipop,spiral-lollipop.svg,https://wentin.github.io/game-icons/svg/spiral-lollipop.svg
spiral shell,spiral-shell.svg,https://wentin.github.io/game-icons/svg/spiral-shell.svg
spiral tentacle,spiral-tentacle.svg,https://wentin.github.io/game-icons/svg/spiral-tentacle.svg
spiral thrust,spiral-thrust.svg,https://wentin.github.io/game-icons/svg/spiral-thrust.svg
splash,splash.svg,https://wentin.github.io/game-icons/svg/splash.svg
splashy stream,splashy-stream.svg,https://wentin.github.io/game-icons/svg/splashy-stream.svg
split arrows,split-arrows.svg,https://wentin.github.io/game-icons/svg/split-arrows.svg
split body,split-body.svg,https://wentin.github.io/game-icons/svg/split-body.svg
split cross,split-cross.svg,https://wentin.github.io/game-icons/svg/split-cross.svg
splurt,splurt.svg,https://wentin.github.io/game-icons/svg/splurt.svg
spooky house,spooky-house.svg,https://wentin.github.io/game-icons/svg/spooky-house.svg
spoon,spoon.svg,https://wentin.github.io/game-icons/svg/spoon.svg
sport medal,sport-medal.svg,https://wentin.github.io/game-icons/svg/sport-medal.svg
spoted flower,spoted-flower.svg,https://wentin.github.io/game-icons/svg/spoted-flower.svg
spotted arrowhead,spotted-arrowhead.svg,https://wentin.github.io/game-icons/svg/spotted-arrowhead.svg
spotted bug,spotted-bug.svg,https://wentin.github.io/game-icons/svg/spotted-bug.svg
spotted mushroom,spotted-mushroom.svg,https://wentin.github.io/game-icons/svg/spotted-mushroom.svg
spotted wound,spotted-wound.svg,https://wentin.github.io/game-icons/svg/spotted-wound.svg
spoutnik,spoutnik.svg,https://wentin.github.io/game-icons/svg/spoutnik.svg
spray,spray.svg,https://wentin.github.io/game-icons/svg/spray.svg
spring,spring.svg,https://wentin.github.io/game-icons/svg/spring.svg
sprint,sprint.svg,https://wentin.github.io/game-icons/svg/sprint.svg
sprout disc,sprout-disc.svg,https://wentin.github.io/game-icons/svg/sprout-disc.svg
sprout,sprout.svg,https://wentin.github.io/game-icons/svg/sprout.svg
spy,spy.svg,https://wentin.github.io/game-icons/svg/spy.svg
spyglass,spyglass.svg,https://wentin.github.io/game-icons/svg/spyglass.svg
square bottle,square-bottle.svg,https://wentin.github.io/game-icons/svg/square-bottle.svg
square,square.svg,https://wentin.github.io/game-icons/svg/square.svg
squib,squib.svg,https://wentin.github.io/game-icons/svg/squib.svg
squid head,squid-head.svg,https://wentin.github.io/game-icons/svg/squid-head.svg
squid,squid.svg,https://wentin.github.io/game-icons/svg/squid.svg
squirrel,squirrel.svg,https://wentin.github.io/game-icons/svg/squirrel.svg
sri lanka,sri-lanka.svg,https://wentin.github.io/game-icons/svg/sri-lanka.svg
stabbed note,stabbed-note.svg,https://wentin.github.io/game-icons/svg/stabbed-note.svg
